240782504, 60.595, 93.565, 83
240782504, 64.1800000001, 254.41, 8
240782504, 93.56, 137.735, 8
240782504, 108.515, 205.925, 8
240782504, 52.705, 232.845, 75
240782504, 82.595, 473.145, 83
240782504, 72.69, 168.87, 219
240782504, 104.105, 1319.17, 48
240782504, 74.95, 239.14, 188
240782504, 78.23, 128.36, 49
240782504, 70.315, 112.92, 188
240782504, 110.015, 138.01, 50
240782504, 130.455, 460.055, 188
240782504, 105.84, 113.625, 51
240782504, 1.04999999999, 37.56, 37
240782504, 59.805, 109.15, 37
240782504, 48.535, 106, 57
240782504, 368.91, 281.695, 16
240782504, 85.69, 581.28, 35
240782504, 83.07, 121.415, 48
240782504, 24.25, 250.12, 13
240782504, 881.2, 128.63, 16
240782504, 105.735, 172.235, 88
240782504, 295.865, 20450.125, 17
240782504, 100.6, 1436.015, 36
240782504, 67.625, 204.905, 13
240782504, 100.29, 158.49, 38
240782504, 95.22, 755.995, 8
240782504, 99.58, 181.55, 38
240782504, 88.625, 237.03, 36
240782504, 91.6200000001, 194.975, 13
240782504, 98.205, 126.43, 38
240782504, 36.03, 228.33, 38
240782504, 127.625, 66.26, 17
240782504, 95.765, 42.975, 86
240782504, 94.605, 112.76, 90
240782504, 376.265, 1009.31, 17
240782504, 34.595, 525.99, 40
240782504, 60.075, 254.95, 40
240782504, 104.735, 300.72, 38
240782504, 124.26, 153.655, 17
240782504, 76.165, 58.85, 86
240782504, 103.435, 551.945, 13
240782504, 66.335, 2378.2, 46
240782504, 73.98, 154.34, 46
240782504, 39.555, 185.28, 13
240782504, 1045.09, 310, 16
240782504, 69.24, 14799.87, 80
240782504, 83.045, 153.59, 76
240782504, 77.32, 74.005, 84
240782504, 75.975, 300.32, 190
240782504, 85.395, 79.585, 88
240782504, 77.34, 140.99, 65
240782504, 83.715, 305, 8
240782504, 79.805, 129.945, 76
240782504, 75.155, 95.47, 65
240782504, 74.1, 152.06, 66
240782504, 74.605, 116.43, 69
240782504, 74.07, 93.495, 76
240782504, 89.045, 143.125, 57
240782504, 100.705, 61.325, 50
240782504, 93.225, 166.26, 70
240782504, 467.915, 54.06, 16
240782504, 65.11, 177.185, 69
240782504, 114.64, 109.56, 65
240782504, 75.66, 97.12, 84
240782504, 89.965, 122.925, 85
240782504, 94.045, 65.325, 82
240782504, 83.43, 50.665, 69
240782504, 63.905, 204.47, 35
240782504, 70.41, 188.45, 13
240782504, 22.095, 17.255, 79
240782504, 58.125, 192.175, 80
240782504, 74.755, 149.725, 76
240782504, 60.3, 339.37, 8
240782504, 80.07, 136.265, 8
240782504, 81.1949999999, 85.165, 76
240782504, 99.525, 86.02, 84
240782504, 77.895, 84.565, 190
240782504, 64.555, 439.54, 89
240782504, 76.845, 223, 76
240782504, 65.585, 141.92, 65
240782504, 85.35, 156.29, 66
240782504, 82.245, 198.07, 69
240782504, 84.6, 120.84, 76
240782504, 83.675, 113.52, 57
240782504, 88.425, 42.84, 50
240782504, 563.91, 101.775, 16
240782504, 103.025, 313.92, 65
240782504, 66.43, 243.935, 67
